64537;7700;TotalHaulCycleCount;32;32;-;0;1;0;4211081215
64537;7699;TotalDeliveredPayloadWeight;0;32;kg;0;100;0;4,21108E+11
64536;7701;TotalPayloadTransactionCount;0;32;-;0;1;0;4211081215
64531;7726;RightRearCabDoorLatchPos;24;3;-;0;1;0;7
64531;7725;LeftRearCabDoorLatchPos;16;3;-;0;1;0;7
64531;7724;RightFrontCabDoorLatchPos;8;3;-;0;1;0;7
64531;7723;LeftFrontCabDoorLatchPos;0;3;-;0;1;0;7
64530;7744;MirrorRight2HeatCmd;54;2;-;0;1;0;3
64530;7743;MirrorLeft2HeatCmd;52;2;-;0;1;0;3
64530;7742;MirrorRight1HeatCmd;50;2;-;0;1;0;3
64530;7741;MirrorLeft1HeatCmd;48;2;-;0;1;0;3
64530;7740;MirrorRight2VerticalCmd;46;2;-;0;1;0;3
64530;7739;MirrorRight2HorizontalCmd;44;2;-;0;1;0;3
64530;7738;MirrorLeft2VerticalCmd;42;2;-;0;1;0;3
64530;7737;MirrorLeft2HorizontalCmd;40;2;-;0;1;0;3
64530;7736;MirrorRight1VerticalCmd;38;2;-;0;1;0;3
64530;7735;MirrorRight1HorizontalCmd;36;2;-;0;1;0;3
64530;7734;MirrorLeft1VerticalCmd;34;2;-;0;1;0;3
64530;7733;MirrorLeft1HorizontalCmd;32;2;-;0;1;0;3
64530;7732;RightRearWindowPosCmd;27;3;-;0;1;0;7
64530;7731;LeftRearWindowPosCmd;24;3;-;0;1;0;7
64530;7730;RightFrontWindowPosCmd;19;3;-;0;1;0;7
64530;7729;LeftFrontWindowPosCmd;16;3;-;0;1;0;7
64530;7728;RemoteCabDoorLockReq;8;3;-;0;1;0;7
64530;7727;DoorsLockActCmd;0;3;-;0;1;0;7
64529;7456;EngTotalGasIdleFuelVolumeUsed;32;32;m³;0;0.5;0;2105540607.5
64529;7455;EngTotalGasFuelVolumeUsed;0;32;m³;0;0.5;0;2105540607.5
61685;7758;Checksum;56;4;-;0;1;0;15
61685;7757;MessageCounter;52;4;-;0;1;0;15
61685;7756;AutomaticEngStartConsentSummary;50;2;-;0;1;0;3
61685;7755;OpEngStartConsentSummary;48;2;-;0;1;0;3
61685;7754;ReqLatchStatus;8;4;-;0;1;0;15
61685;7753;StarterCmd;2;3;-;0;1;0;7
61685;7752;CtrlMessageRate;0;2;-;0;1;0;3
61677;7758;Checksum;56;8;-;0;1;0;255
61677;7757;MessageCounter;52;4;-;0;1;0;15
61677;7749;Starter2Feedback;13;3;-;0;1;0;7
61677;7748;Starter1Feedback;10;3;-;0;1;0;7
61677;7747;AbortReq;8;2;-;0;1;0;3
61677;7746;Consent;2;3;-;0;1;0;7
61677;7745;Req;0;2;-;0;1;0;3
64547;7597;EngTotalDieselFuelDemand;0;32;L;0;0.5;0;2105540607.5
64546;7608;TotalEngEnergy;0;32;kWh;0;1;0;4211081215
61676;7692;O2Snsr2PreliminaryFMI;56;5;-;0;1;0;31
61676;7691;NOxSnsr2SelfDiagStatus;53;3;-;0;1;0;7
61676;7690;NOxSnsr2PreliminaryFMI;48;5;-;0;1;0;31
61676;7689;GasSnsr2HtrCtrl;45;2;-;0;1;0;3
61676;7688;GasSnsr2HtrPreliminaryFMI;40;5;-;0;1;0;31
61676;7687;WRPercentO22ReadingStable;38;2;-;0;1;0;3
61676;7686;NOx2ReadingStable;36;2;-;0;1;0;3
61676;7685;GasSnsr2AtTemp;34;2;-;0;1;0;3
61676;7684;GasSnsr2PwrInRange;32;2;-;0;1;0;3
61676;7683;PercentO22;16;16;%;-12;0.000514;-12;2.102.707
61676;7682;NOx2;0;16;ppm;-200;0.05;-200;3012.75
61675;7692;O2Snsr2PreliminaryFMI;56;5;-;0;1;0;31
61675;7691;NOxSnsr2SelfDiagStatus;53;3;-;0;1;0;7
61675;7679;SCRInNOxSnsr2PreliminaryFMI;48;5;-;0;1;0;31
61675;7689;GasSnsr2HtrCtrl;45;2;-;0;1;0;3
61675;7688;GasSnsr2HtrPreliminaryFMI;40;5;-;0;1;0;31
61675;7687;WRPercentO22ReadingStable;38;2;-;0;1;0;3
61675;7675;SCRInNOx2ReadingStable;36;2;-;0;1;0;3
61675;7685;GasSnsr2AtTemp;34;2;-;0;1;0;3
61675;7684;GasSnsr2PwrInRange;32;2;-;0;1;0;3
61675;7683;PercentO22;16;16;%;-12;0.000514;-12;2.102.707
61675;7671;SCRInNOx2;0;16;ppm;-200;0.05;-200;3012.75
61674;7692;O2Snsr2PreliminaryFMI;56;5;-;0;1;0;31
61674;7691;NOxSnsr2SelfDiagStatus;53;3;-;0;1;0;7
61674;7690;NOxSnsr2PreliminaryFMI;48;5;-;0;1;0;31
61674;7667;Snsr2HtrCtrl;45;2;-;0;1;0;3
61674;7666;Snsr2HtrPreliminaryFMI;40;5;-;0;1;0;31
61674;7687;WRPercentO22ReadingStable;38;2;-;0;1;0;3
61674;7686;NOx2ReadingStable;36;2;-;0;1;0;3
61674;7663;Snsr2AtTemp;34;2;-;0;1;0;3
61674;7662;Snsr2PwrInRange;32;2;-;0;1;0;3
61674;7683;PercentO22;16;16;%;-12;0.000514;-12;2.102.707
61674;7682;NOx2;0;16;ppm;-200;0.05;-200;3012.75
61673;7692;O2Snsr2PreliminaryFMI;56;5;-;0;1;0;31
61673;7691;NOxSnsr2SelfDiagStatus;53;3;-;0;1;0;7
61673;7679;SCRInNOxSnsr2PreliminaryFMI;48;5;-;0;1;0;31
61673;7667;Snsr2HtrCtrl;45;2;-;0;1;0;3
61673;7666;Snsr2HtrPreliminaryFMI;40;5;-;0;1;0;31
61673;7687;WRPercentO22ReadingStable;38;2;-;0;1;0;3
61673;7675;SCRInNOx2ReadingStable;36;2;-;0;1;0;3
61673;7663;Snsr2AtTemp;34;2;-;0;1;0;3
61673;7662;Snsr2PwrInRange;32;2;-;0;1;0;3
61673;7683;PercentO22;16;16;%;-12;0.000514;-12;2.102.707
61673;7671;SCRInNOx2;0;16;ppm;-200;0.05;-200;3012.75
61672;7594;FuelAct4CtrlCmd;48;16;%;0;0.0025;0;1.606.375
61672;7593;FuelAct3CtrlCmd;32;16;%;0;0.0025;0;100
32766;7586;Num7586;24;8;-;0;1;0;255
32766;7585;Location;16;8;-;0;1;0;0
32766;7584;Num;8;8;-;0;1;0;250
32766;7583;NumOfTireSensors;0;8;-;0;1;0;250
7934;7592;TrqRampMaxSpdCmd;32;8;rpm;0;32;0;8000
7934;7591;TrqRampTimeCmd;24;8;s;0;0.1;0.1;25
7934;7590;ExcitationMaxCurrentLmt;16;8;A;0;0.25;0;62.5
7934;7589;SetpointVoltageCmd;0;16;V;0;0.001;0;64.255
65238;7555;ShutdownSw;14;2;-;0;1;0;3
65238;7554;PropulsionDisableSw;12;2;-;0;1;0;3
65238;7556;HybrdSystmCstngRgnrtvBrkngLvlSlc;16;8;%;0;0.4;0;100
65238;7553;HybrdSystmBrkPdlRgnrtvBrkngDsblS;10;2;-;0;1;0;3
65238;7552;HybrdSystmRgnrtvBrkngDsbleSwitch;8;2;-;0;1;0;3
65238;7551;HybrdSystmOffBrdChrgrCnnctnSttus;6;2;-;0;1;0;3
65238;7550;HybrdSystmPwrElctrncsClntLvlSwtc;4;2;-;0;1;0;3
65238;7549;HybrdSystmPrplsnClantLevelSwitch;2;2;-;0;1;0;3
65238;7548;HybrdSystmPrtctionOverrideSwitch;0;2;-;0;1;0;3
64940;2778;EngIdleFuelFlowRateThreshold;8;32;L/h;0;0.001;0;4.211.081.215
64940;2777;NmbrOfFlCnsmptnMntrngTransducers;0;8;-;0;1;0;250
64919;2776;EngFuelReturnTemp;8;8;°C;-40;1;-40;210
64919;2775;EngFuelSupplyTemp;0;8;°C;-40;1;-40;210
64918;2774;EngFuelReturnFlowRate;32;32;L/h;0;0.001;0;4.211.081.215
64918;2773;EngFuelSupplyFlowRate;0;32;L/h;0;0.001;0;4.211.081.215
64652;6776;TimeBetweenRegens;40;16;s;0;6;0;385530
64652;6775;ActiveAccumulationTime;24;16;s;0;6;0;385530
64652;6774;RegenSt;20;4;-;0;1;0;15
64652;6773;RegenStatus;18;2;-;0;1;0;3
64652;6772;HtrSt;16;2;-;0;1;0;3
64652;6771;Res;0;16;kohm;0;1;0;62500
64651;7070;HtrRes;40;16;ohm;0;0.1;0;6425.5
64651;6781;MaxRes;32;16;kohm;0;250;0;62500
64651;6780;Temp;16;16;°C;-273;0.03125;-273;173.496.875
64651;6779;RegenFailedCount;8;8;-;0;1;0;250
64651;6778;PwrSupply;4;2;-;0;1;0;3
64651;6777;DetectionStatus;0;4;-;0;1;0;15
64601;6794;EngLoadShareStatus;2;4;-;0;1;0;15
64601;6793;EngUnloadStatus;0;2;-;0;1;0;3
64600;6813;EngTurbo4LubeOilPress;16;8;kPa;0;4;0;1000
64600;6812;EngTurbo3LubeOilPress;8;8;kPa;0;4;0;1000
64600;6811;EngTurbo2LubeOilPress;0;8;kPa;0;4;0;1000
64599;6818;DslExhstFldQalityMalfunctionTime;32;32;s;0;1;0;4211081215
64599;6817;DieselExhaustFluidTank1EmptyTime;0;32;s;0;1;0;4211081215
64598;7095;SCROperatorInducementTotalTime;32;32;s;0;1;0;4211081215
64598;6819;AFTSCRMalfunctionTime;0;32;s;0;1;0;4211081215
64595;6839;GasLeakageDetection3Press;40;8;kPa;0;4;0;100
64595;6838;GasLeakageDetection2Press;32;8;kPa;0;4;0;100
64595;6837;GasLeakageDetection1Press;24;8;kPa;0;4;0;100
64595;6836;GasFuelLeakage3Concentration;16;8;%;0;0.5;0;100
64595;6835;GasFuelLeakage2Concentration;8;8;%;0;0.5;0;100
64595;6834;GasFuelLeakage1Concentration;0;8;%;0;0.5;0;100
64594;6841;NetBinWeight;24;16;kg;0;2;0;128510
64594;6840;BinLiftCount;8;16;-;0;1;0;64255
64594;6842;BinWeighingErrorStatus;4;4;-;0;1;0;15
64594;6845;BinInstance;0;4;-;0;1;0;15
64593;6844;LiftAxle2Status;3;3;-;0;1;0;7
64593;6843;LiftAxle1Status;0;3;-;0;1;0;7
64592;7702;DeliveryTransactionStatus;20;4;-;0;1;0;15
64592;6850;DeliveredPayloadConfidence;48;8;%;0;0.5;0;100
64592;6849;DeliveredPayloadWeight;24;24;kg;0;2;0;32899070
64592;6848;HaulModeStatus;16;4;-;0;1;0;15
64592;6847;HaulCycleCount;0;16;-;0;1;0;64255
64591;6862;PayloadWeightSensor8Status;14;2;-;0;1;0;3
64591;6861;PayloadWeightSensor7Status;12;2;-;0;1;0;3
64591;6860;PayloadWeightSensor6Status;10;2;-;0;1;0;3
64591;6859;PayloadWeightSensor5Status;8;2;-;0;1;0;3
64591;6858;PayloadWeightSensor4Status;6;2;-;0;1;0;3
64591;6857;PayloadWeightSensor3Status;4;2;-;0;1;0;3
64591;6856;PayloadWeightSensor2Status;2;2;-;0;1;0;3
64591;6855;PayloadWeightSensor1Status;0;2;-;0;1;0;3
64590;7460;DEFDoser2Temp;16;8;°C;-40;1;-40;210
64590;7459;DEFDoser2AbsPress;8;8;kPa;0;8;0;2000
64590;6875;DEFDosingPress;0;8;kPa;0;4;0;1000
64589;7465;DEFDosing2Temp;16;8;°C;-40;1;-40;210
64589;7459;DEFDoser2AbsPress;8;8;kPa;0;8;0;2000
64589;6875;DEFDosingPress;0;8;kPa;0;4;0;1000
64588;6880;TtlNmbrOfSCROprtrIndcmntOvrrdEvn;32;16;-;0;1;0;64255
64588;6879;NmbrOfSCROprtrIndcmntOvrrdEvntsR;24;8;-;0;1;0;250
64588;6878;SCROprtrIndcmntOvrrdTmeRemaining;8;16;s;0;1;0;64255
64588;6877;SCROprtrInducementOverrideEnable;0;2;-;0;1;0;3
64587;7333;CylFuelRate;48;16;mg/stroke;0;0.03125;0;200.796.875
64587;6895;EngExhaustFlowRate;32;16;kg/h;0;0.2;0;12851
64587;6894;VehicleFuelRate;16;16;g/s;0;0.02;0;1285.1
64587;6893;PEMSEngFuelMassFlowRate;0;16;g/s;0;0.02;0;1285.1
64586;6934;SCRSystemCleaningForcedStatus;53;3;-;0;1;0;7
64586;6933;SCRSystmClnngAtmtcIntationConfig;48;2;-;0;1;0;3
64586;6932;SCRSystmClnngInhbtdDTVhclSpdBlwA;46;2;-;0;1;0;3
64586;6931;SCRSystmClnngInhbtdDTEngNtWrmdUp;44;2;-;0;1;0;3
64586;6930;SCRSystmClnngInhbtdDTPrmnntSystm;42;2;-;0;1;0;3
64586;6929;SCRSystmClnngInhbtdDTTmprrySystm;40;2;-;0;1;0;3
64586;6928;SCRSystmClnngInhbtdDTSystmTmeout;38;2;-;0;1;0;3
64586;6927;SCRSystmClnngInhbtdDTSystmFltAct;36;2;-;0;1;0;3
64586;6926;SCRSystmClnngInhbtdDTLwExhstTemp;34;2;-;0;1;0;3
64586;6925;SCRSystmClnngInhbtdDTPrkngBrkNtS;32;2;-;0;1;0;3
64586;6924;SCRSystmClnngInhbtdDTVhclSpdAbvA;30;2;-;0;1;0;3
64586;6923;SCRSystmClnngInhbtdDTOtOfNeutral;28;2;-;0;1;0;3
64586;6922;SCRSystmClnngInhbtdDTAcclPdlOffI;26;2;-;0;1;0;3
64586;6921;SCRSystmClnngInhbtdDeToPTOActive;24;2;-;0;1;0;3
64586;6920;SCRSystmClnngInhbtdDTSrvcBrkActv;22;2;-;0;1;0;3
64586;6919;SCRSystmClnngInhbtdDTCltchDsnggd;20;2;-;0;1;0;3
64586;6918;SCRSystmClnngInhbtdDTInhbtSwitch;18;2;-;0;1;0;3
64586;6917;SCRSystemCleaningInhibitedStatus;16;2;-;0;1;0;3
64586;6916;SCRSystemCleaningStatus;10;2;-;0;1;0;3
64586;6915;SCRSystemCleaningLampCmd;0;3;-;0;1;0;7
64585;6940;SCRSysAvgDistBetweenCleanEvents;160;32;km;0;0.125;0;526.385.151.875
64585;6939;SCRSysAvgTimeBetweenCleanEvents;128;32;s;0;1;0;4211081215
64585;6938;SCRSysTotalSysCleanManReq;96;32;-;0;1;0;4211081215
64585;6937;SCRSysTotalSysCleanInhReq;64;32;-;0;1;0;4211081215
64585;6936;SCRSysTotalSysCleanEvents;32;32;-;0;1;0;4211081215
64585;6935;SCRSysTotalCleanTime;0;32;s;0;1;0;4211081215
64584;6940;SCRSysAvgDistBetweenCleanEvents;160;32;km;0;0.125;0;526.385.151.875
64584;6939;SCRSysAvgTimeBetweenCleanEvents;128;32;s;0;1;0;4211081215
64584;6938;SCRSysTotalSysCleanManReq;96;32;-;0;1;0;4211081215
64584;6937;SCRSysTotalSysCleanInhReq;64;32;-;0;1;0;4211081215
64584;6936;SCRSysTotalSysCleanEvents;32;32;-;0;1;0;4211081215
64584;6942;SCRSysTotalSysCleanTime;0;32;s;0;1;0;4211081215
64583;6962;Axle12MonitoredTireCount;60;4;-;0;1;0;13
64583;6961;Axle11MonitoredTireCount;56;4;-;0;1;0;13
64583;6960;Axle10MonitoredTireCount;52;4;-;0;1;0;13
64583;6959;Axle9MonitoredTireCount;48;4;-;0;1;0;13
64583;6958;Axle8MonitoredTireCount;44;4;-;0;1;0;13
64583;6957;Axle7MonitoredTireCount;40;4;-;0;1;0;13
64583;6956;Axle6MonitoredTireCount;36;4;-;0;1;0;13
64583;6955;Axle5MonitoredTireCount;32;4;-;0;1;0;13
64583;6954;Axle4MonitoredTireCount;28;4;-;0;1;0;13
64583;6953;Axle3MonitoredTireCount;24;4;-;0;1;0;13
64583;6952;Axle2MonitoredTireCount;20;4;-;0;1;0;13
64583;6951;Axle1MonitoredTireCount;16;4;-;0;1;0;13
64583;6950;NumberOfTiresOnTheVehicle;8;8;-;0;1;0;250
64583;6949;NumberOfAxlesOnTheVehicle;0;4;-;0;1;0;13
64582;6966;TireSensorIdentificationNumber;24;8;-;0;1;0;255
64582;6965;TireSensorLocation;16;8;-;0;1;0;255
64582;6964;TireSensorTireNumber;8;8;-;0;1;0;250
64582;6963;NumberOfTireSensors;0;8;-;0;1;0;250
64581;6972;TrWrelessSignalStrengthIndicator;40;8;dBm;-125;0.5;-125;0
64581;6971;TireLocation;32;8;-;0;1;0;0
64581;6970;TireSensorNumber;24;8;-;0;1;0;250
64581;6969;TtalNumberOfTireSensorsMonitored;16;8;-;0;1;0;250
64581;6968;AntennaNumber;8;8;-;0;1;0;250
64581;6967;TotalNumberOfAntennasUsed;0;8;-;0;1;0;250
64579;6984;OverTemp;48;8;°C;-40;1;-40;210
64579;6983;OverPressPercentageThreshold;40;8;%;0;0.5;0;125
64579;6982;ExtrmUndrPrssPercentageThreshold;32;8;%;0;0.5;0;125
64579;6981;UnderPressPercentageThreshold;24;8;%;0;0.5;0;125
64579;6980;ColdInflationPress;8;16;kPa;0;1;0;64255
64579;6971;TireLocation;0;8;-;0;1;0;0
64578;6989;RequiredTirePress;24;16;kPa;0;1;0;64255
64578;241;TirePress;8;16;kPa;0;1;0;64255
64578;6971;TireLocation;0;8;-;0;1;0;0
64577;7513;EngFl2InjctorMeteringRail1Press2;48;16;kPa;0;2;0;128510
64577;7024;EngFel2InjectorMeteringRail2Temp;40;8;°C;-40;1;-40;210
64577;7023;EngFel2InjectorMeteringRail1Temp;32;8;°C;-40;1;-40;210
64577;7022;EngFl2InjectorMeteringRail2Press;16;16;kPa;0;2;0;128510
64577;7021;EngFl2InjectorMeteringRail1Press;0;16;kPa;0;2;0;128510
64576;7019;EngFuel2PumpHydPress;24;16;kPa;0;2;0;128510
64576;7018;EngFuel2PumpHydDirectionalValve;16;8;%;0;0.4;0;100
64576;7017;EngFuel2PumpHydSwashPlateAngle;8;8;%;0;0.4;0;100
64576;7016;EngFuel2PumpHydFlowCtrlValve;0;8;%;0;0.4;0;100
64575;7025;EngStagedTurboSolenoidStatus;0;8;%;0;0.4;0;100
64574;7036;HtExchngerDebrisPurgeApproaching;2;2;-;0;1;0;3
64574;7035;HeatExchangerDebrisPurgeStatus;0;2;-;0;1;0;3
64573;7050;EngEndBearing8Temp;56;8;°C;-40;1;-40;210
64573;7049;EngEndBearing7Temp;48;8;°C;-40;1;-40;210
64573;7048;EngEndBearing6Temp;40;8;°C;-40;1;-40;210
64573;7047;EngEndBearing5Temp;32;8;°C;-40;1;-40;210
64573;7046;EngEndBearing4Temp;24;8;°C;-40;1;-40;210
64573;7045;EngEndBearing3Temp;16;8;°C;-40;1;-40;210
64573;7044;EngEndBearing2Temp;8;8;°C;-40;1;-40;210
64573;7043;EngEndBearing1Temp;0;8;°C;-40;1;-40;210
64572;7058;EngEndBearing16Temp;56;8;°C;-40;1;-40;210
64572;7057;EngEndBearing15Temp;48;8;°C;-40;1;-40;210
64572;7056;EngEndBearing14Temp;40;8;°C;-40;1;-40;210
64572;7055;EngEndBearing13Temp;32;8;°C;-40;1;-40;210
64572;7054;EngEndBearing12Temp;24;8;°C;-40;1;-40;210
64572;7053;EngEndBearing11Temp;16;8;°C;-40;1;-40;210
64572;7052;EngEndBearing10Temp;8;8;°C;-40;1;-40;210
64572;7051;EngEndBearing9Temp;0;8;°C;-40;1;-40;210
64571;7062;EngEndBearing20Temp;24;8;°C;-40;1;-40;210
64571;7061;EngEndBearing19Temp;16;8;°C;-40;1;-40;210
64571;7060;EngEndBearing18Temp;8;8;°C;-40;1;-40;210
64571;7059;EngEndBearing17Temp;0;8;°C;-40;1;-40;210
64570;7066;GsFlSpplyShtoffValve2IntakePress;48;16;kPa;0;0.5;0;32127.5
64570;7065;GsFlSpplyShtoffValve1IntakePress;32;16;kPa;0;0.5;0;32127.5
64570;7064;GasFuelSupplyUnitIntakePress;16;16;kPa;0;0.5;0;32127.5
64570;7063;EngGasFuelSupplyPress2;0;16;kPa;0;0.5;0;32127.5
64569;7068;PlantInertGasSupplyOutletPress;16;16;kPa;0;0.5;0;32127.5
64569;7067;PlantGasFuelSupplyOutletPress;0;16;kPa;0;0.5;0;32127.5
64568;7078;EngOilMist8Concentration;56;8;%;0;1;0;250
64568;7077;EngOilMist7Concentration;48;8;%;0;1;0;250
64568;7076;EngOilMist6Concentration;40;8;%;0;1;0;250
64568;7075;EngOilMist5Concentration;32;8;%;0;1;0;250
64568;7074;EngOilMist4Concentration;24;8;%;0;1;0;250
64568;7073;EngOilMist3Concentration;16;8;%;0;1;0;250
64568;7072;EngOilMist2Concentration;8;8;%;0;1;0;250
64568;7071;EngOilMist1Concentration;0;8;%;0;1;0;250
64567;7080;EngOilMist10Concentration;8;8;%;0;1;0;250
64567;7079;EngOilMist9Concentration;0;8;%;0;1;0;250
64566;7442;InertGasSupplyValvePos;40;8;%;0;0.4;0;100
64566;7085;GasFuelSupplyBleedValve3Pos;32;8;%;0;0.4;0;100
64566;7084;GasFuelSupplyBleedValve2Pos;24;8;%;0;0.4;0;100
64566;7083;GasFuelSupplyBleedValve1Pos;16;8;%;0;0.4;0;100
64566;7082;GasFuelSupplyShutoffValve2Pos;8;8;%;0;0.4;0;100
64566;7081;GasFuelSupplyShutoffValve1Pos;0;8;%;0;0.4;0;100
64565;7466;TwoMotorSpd;8;16;rpm;0;0.5;0;32127.5
64565;7086;Htr;0;8;%;0;0.4;0;100
64564;7099;EngInjectorMeteringRail2Press2;48;16;kPa;0;5;0;321275
64564;7098;EngInjectorMeteringRail2Press1;32;16;kPa;0;5;0;321275
64564;7097;EngInjectorMeteringRail1Press2;16;16;kPa;0;5;0;321275
64564;7096;EngInjectorMeteringRail1Press1;0;16;kPa;0;5;0;321275
64563;7101;EngInjctrMtringRail2DesiredPress;16;16;kPa;0;5;0;321275
64563;7100;EngInjctrMtringRail1DesiredPress;0;16;kPa;0;5;0;321275
64562;7330;HtrPwrSupplyDiagnosticStatus;37;3;-;0;1;0;7
64562;7329;HtrPwrSupplyPreliminaryFMI;32;5;-;0;1;0;31
64562;7328;PwrSupplyDiagnosticStatus;29;3;-;0;1;0;7
64562;7327;PwrSupplyPreliminaryFMI;24;5;-;0;1;0;31
64562;7326;InputDiagnosticStatus;21;3;-;0;1;0;7
64562;7325;InputPreliminaryFMI;16;5;-;0;1;0;31
64562;7324;HtrLowSideDriverDiagnosticStatus;13;3;-;0;1;0;7
64562;7323;HtrLowSideDriverPreliminaryFMI;8;5;-;0;1;0;31
64562;7322;HtrHiSideDriverDiagnosticStatus;5;3;-;0;1;0;7
64562;7321;HtrHiSideDriverPreliminaryFMI;0;5;-;0;1;0;31
64561;7607;DEFTankTemp;40;8;°C;-40;1;-40;210
64561;7606;DEFTankVolume;32;8;%;0;0.4;0;100
64561;7588;DEFHtrCircuitBreaker;24;2;-;0;1;0;3
64561;7441;AAT;8;16;°C;-273;0.03125;-273;173.496.875
64561;7503;EngLoadReq;6;2;-;0;1;0;3
64561;7502;EngSpdIncreaseReq;4;2;-;0;1;0;3
64561;7440;ActiveRegenInhibitedDueToLowEP;2;2;-;0;1;0;3
64561;7332;ThermalManagementStatus;0;2;-;0;1;0;3
64560;6878;SCROprtrIndcmntOvrrdTmeRemaining;24;16;min;0;1;0;64255
64560;7343;SCROprtrIndcmntOvrrdRnwlRequired;19;2;-;0;1;0;3
64560;7342;SCROpratorInducementOverrideMode;16;3;-;0;1;0;7
64560;7341;SCROprtrIndcmntEmrgncyOvrrdTtlRs;0;16;-;0;1;0;64255
64559;7350;FrSpprssnCmprssdArFmSystmArPress;24;8;kPa;0;8;0;2000
64559;7349;FrSuppressionClassBFoamTankLevel;16;8;%;0;0.4;0;100
64559;7348;FrSuppressionClassAFoamTankLevel;8;8;%;0;0.4;0;100
64559;7347;FireSuppressionWaterTankLevel;0;8;%;0;0.4;0;100
64558;7710;WastegateAct2MotorCurDis;12;2;-;0;1;0;3
64558;7709;CompressorBypassAct2MotorCurDis;10;2;-;0;1;0;3
64558;7708;CompressorBypassAct1MotorCurDis;8;2;-;0;1;0;3
64558;7383;EngThrttlVlv1MotorCurrentDisable;6;2;-;0;1;0;3
64558;7382;EngCylHdBypssActtr1MtrCrrntDsble;4;2;-;0;1;0;3
64558;7381;EngTrbWstgtActtr1MtrCrrntDisable;2;2;-;0;1;0;3
64558;7380;EngTrbCmprssrBlwffActtr1MtrCrrnt;0;2;-;0;1;0;3
64557;7514;EngFl2InjectorMeteringRail1Temp2;32;8;°C;-40;1;-40;210
64557;6788;LNGTank2VaporPress;16;16;kPa;0;0.1;0;6425.5
64557;6787;LNGTank1VaporPress;0;16;kPa;0;0.1;0;6425.5
64556;7415;TrlrBrkClprLnngClranceAxle5Right;38;2;-;0;1;0;3
64556;7414;TrlrBrkClprLnngClaranceAxle5Left;36;2;-;0;1;0;3
64556;7413;TrlrBrkClprLnngClranceAxle4Right;34;2;-;0;1;0;3
64556;7412;TrlrBrkClprLnngClaranceAxle4Left;32;2;-;0;1;0;3
64556;7411;TrlrBrkClprLnngClranceAxle3Right;30;2;-;0;1;0;3
64556;7410;TrlrBrkClprLnngClaranceAxle3Left;28;2;-;0;1;0;3
64556;7409;TrlrBrkClprLnngClranceAxle2Right;26;2;-;0;1;0;3
64556;7408;TrlrBrkClprLnngClaranceAxle2Left;24;2;-;0;1;0;3
64556;7407;TrlrBrkClprLnngClranceAxle1Right;22;2;-;0;1;0;3
64556;7406;TrlrBrkClprLnngClaranceAxle1Left;20;2;-;0;1;0;3
64556;7405;TrctrBrkClprLnngClrnceAxle5Right;18;2;-;0;1;0;3
64556;7404;TrctrBrkClprLnngClranceAxle5Left;16;2;-;0;1;0;3
64556;7403;TrctrBrkClprLnngClrnceAxle4Right;14;2;-;0;1;0;3
64556;7402;TrctrBrkClprLnngClranceAxle4Left;12;2;-;0;1;0;3
64556;7401;TrctrBrkClprLnngClrnceAxle3Right;10;2;-;0;1;0;3
64556;7400;TrctrBrkClprLnngClranceAxle3Left;8;2;-;0;1;0;3
64556;7399;TrctrBrkClprLnngClrnceAxle2Right;6;2;-;0;1;0;3
64556;7398;TrctrBrkClprLnngClranceAxle2Left;4;2;-;0;1;0;3
64556;7397;TrctrBrkClprLnngClrnceAxle1Right;2;2;-;0;1;0;3
64556;7396;TrctrBrkClprLnngClranceAxle1Left;0;2;-;0;1;0;3
64555;7495;CruiseCtrlAdjustedMaxSpeed;16;16;km/h;0;0.00390625;0;250.996
64555;7420;AppliedVehicleSpeedLimit;0;16;km/h;0;0.00390625;0;250.996
64554;7719;TimeToFinalIndAction;48;16;min;0;1;0;64255
64554;7428;OprtrIndcmntTmTTrqueDerateLevel2;32;16;min;0;1;0;64255
64554;7427;OprtrIndcementTorqueDerateLevel2;24;8;%;0;1;0;250
64554;7426;OprtrIndcmntTmTTrqueDerateLevel1;8;16;min;0;1;0;64255
64554;7425;OprtrIndcementTorqueDerateLevel1;0;8;%;0;1;0;250
64553;7482;LaneMarkQualityOnTheRightSide;51;3;-;0;1;0;7
64553;7481;LaneMarkQualityOnTheLeftSide;48;3;-;0;1;0;7
64553;7480;LaneDepartureAngleRight;40;8;deg;-12.5;0.1;-12.5;12. Mai
64553;7479;LaneDepartureAngleLeft;32;8;deg;-12.5;0.1;-12.5;12. Mai
64553;7478;RoadCurvatureBasedOnLaneMarks;16;16;1/km;-250;0.0078125;-250;251.992
64553;7477;RghtDstncTLnMrkFrmVehiclesMiddle;8;8;m;0;0.02;0;5
64553;7476;LftDstncTLnMrkFromVehiclesMiddle;0;8;m;0;0.02;0;5
64551;7528;Ctrl2Temp;8;8;°C;-40;1;-40;210
64551;5480;Ctrl1Temp;0;8;°C;-40;1;-40;210
64549;7573;Htr2;16;8;%;0;0.4;0;100
64549;7572;Temp2;8;8;°C;-40;1;-40;210
64549;7530;Volume2;0;8;%;0;0.4;0;100
64548;7528;Ctrl2Temp;8;8;°C;-40;1;-40;210
64548;7529;CtrlTemp;0;8;°C;-40;1;-40;210
64548;7573;Htr2;16;8;%;0;0.4;0;100
64548;7572;Temp2;8;8;°C;-40;1;-40;210
64548;7530;Volume2;0;8;%;0;0.4;0;100
